positive_ratings,log_pos_ratings,price,log_price,achievements,log_achievements,required_age,english,release_year,windows,mac,linux,n_categories,n_genres,n_tags,popular
16,2.833213344056216,5.19,1.8229350866965048,40,3.713572066704308,0,1,2018,TRUE,TRUE,FALSE,2,2,3,FALSE
1791,7.491087593534876,0,0,6,1.9459101490553132,0,0,2018,TRUE,TRUE,TRUE,4,4,3,TRUE
7,2.0794415416798357,11.39,2.516889695641051,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
19,2.995732273553991,3.99,1.6074359097634274,126,4.844187086458591,0,1,2018,TRUE,FALSE,FALSE,4,4,3,FALSE
37,3.6375861597263857,3.29,1.4562867329399256,6,1.9459101490553132,0,1,2018,TRUE,TRUE,TRUE,3,2,3,FALSE
5,1.791759469228055,5.19,1.8229350866965048,28,3.367295829986474,0,1,2019,TRUE,FALSE,FALSE,5,1,1,FALSE
6,1.9459101490553132,2.89,1.358409157630355,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
3,1.3862943611198906,1.69,0.9895411936137477,12,2.5649493574615367,0,1,2018,TRUE,FALSE,FALSE,2,2,3,FALSE
27,3.332204510175204,0.79,0.5822156198526637,8,2.1972245773362196,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
8,2.1972245773362196,27.79,3.3600281046240843,13,2.6390573296152584,0,1,2018,TRUE,FALSE,FALSE,2,7,3,FALSE
0,0,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,2,1,1,FALSE
2,1.0986122886681098,15.49,2.8027541365715076,0,0,0,1,2019,TRUE,FALSE,FALSE,1,5,3,FALSE
1,0.6931471805599453,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
7,2.0794415416798357,4.79,1.7561322915849038,90,4.51085950651685,0,1,2018,TRUE,FALSE,FALSE,5,2,3,FALSE
10,2.3978952727983707,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,3,4,3,FALSE
2,1.0986122886681098,7.19,2.102913897864978,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,2,FALSE
5,1.791759469228055,11.39,2.516889695641051,0,0,0,1,2018,TRUE,FALSE,FALSE,4,2,3,FALSE
0,0,3.99,1.6074359097634274,8,2.1972245773362196,0,1,2018,TRUE,FALSE,FALSE,6,5,3,FALSE
1,0.6931471805599453,5.19,1.8229350866965048,1,0.6931471805599453,0,1,2018,TRUE,FALSE,FALSE,2,2,2,FALSE
13,2.6390573296152584,10.99,2.4840729690394228,7,2.0794415416798357,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
39,3.6888794541139363,7.19,2.102913897864978,0,0,0,1,2018,TRUE,FALSE,FALSE,5,5,3,FALSE
15,2.772588722239781,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,TRUE,FALSE,2,3,3,FALSE
8,2.1972245773362196,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,6,3,FALSE
33,3.5263605246161616,0.79,0.5822156198526637,199,5.298317366548036,0,1,2018,TRUE,FALSE,FALSE,5,3,3,FALSE
10814,9.28868933838716,44.99,3.8284239815518326,125,4.836281906951478,0,1,2018,TRUE,FALSE,FALSE,6,1,3,TRUE
27,3.332204510175204,0,0,1,0.6931471805599453,0,1,2018,TRUE,FALSE,FALSE,1,1,3,FALSE
353,5.869296913133774,10.29,2.4239173781615704,11,2.4849066497880004,0,1,2018,TRUE,TRUE,FALSE,3,5,3,FALSE
5,1.791759469228055,3.99,1.6074359097634274,18,2.9444389791664403,0,1,2018,TRUE,FALSE,FALSE,2,2,3,FALSE
133,4.897839799950911,13.49,2.673458756332591,22,3.1354942159291497,0,1,2018,TRUE,FALSE,FALSE,4,5,3,FALSE
5,1.791759469228055,7.99,2.196112848483529,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
0,0,7.99,2.196112848483529,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
1,0.6931471805599453,2.09,1.128171090909654,11,2.4849066497880004,0,1,2018,TRUE,FALSE,FALSE,5,1,3,FALSE
32,3.4965075614664802,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,2,FALSE
4,1.6094379124341003,3.19,1.4327007339340463,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
13,2.6390573296152584,1.69,0.9895411936137477,6,1.9459101490553132,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
7,2.0794415416798357,5.79,1.9154509415706047,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
3,1.3862943611198906,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
2,1.0986122886681098,6.19,1.9726911717329554,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
59,4.0943445622221,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,1,5,3,FALSE
1,0.6931471805599453,2.09,1.128171090909654,0,0,0,1,2018,TRUE,TRUE,FALSE,2,3,3,FALSE
19,2.995732273553991,0.79,0.5822156198526637,952,6.859614903654202,0,1,2018,TRUE,FALSE,FALSE,3,3,3,FALSE
9,2.302585092994046,1.69,0.9895411936137477,10,2.3978952727983707,0,1,2018,TRUE,FALSE,FALSE,3,3,3,FALSE
1,0.6931471805599453,2.09,1.128171090909654,2,1.0986122886681098,0,1,2018,TRUE,TRUE,FALSE,4,7,3,FALSE
9,2.302585092994046,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
177,5.181783550292085,15.49,2.8027541365715076,24,3.2188758248682006,0,1,2018,TRUE,TRUE,FALSE,6,3,3,FALSE
46,3.8501476017100584,5.19,1.8229350866965048,14,2.70805020110221,0,1,2018,TRUE,TRUE,FALSE,4,2,3,FALSE
12,2.5649493574615367,0.79,0.5822156198526637,5,1.791759469228055,0,1,2018,TRUE,FALSE,FALSE,3,2,3,FALSE
8,2.1972245773362196,4.99,1.7900914121273581,0,0,0,1,2018,TRUE,TRUE,FALSE,1,4,3,FALSE
2,1.0986122886681098,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,1,1,FALSE
1,0.6931471805599453,4.79,1.7561322915849038,39,3.6888794541139363,0,1,2018,TRUE,FALSE,FALSE,3,3,3,FALSE
1,0.6931471805599453,0.79,0.5822156198526637,35,3.58351893845611,0,1,2018,TRUE,FALSE,FALSE,3,3,3,FALSE
98,4.59511985013459,0.79,0.5822156198526637,1203,7.093404625868766,0,1,2018,TRUE,FALSE,FALSE,3,2,3,FALSE
2,1.0986122886681098,10.99,2.4840729690394228,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
2,1.0986122886681098,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
3,1.3862943611198906,0.79,0.5822156198526637,10,2.3978952727983707,0,1,2018,TRUE,FALSE,FALSE,2,2,2,FALSE
12,2.5649493574615367,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
3,1.3862943611198906,2.89,1.358409157630355,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
28,3.367295829986474,0.79,0.5822156198526637,5,1.791759469228055,0,0,2018,TRUE,FALSE,FALSE,3,2,3,FALSE
28,3.367295829986474,5.19,1.8229350866965048,0,0,0,1,2018,TRUE,FALSE,FALSE,7,4,3,FALSE
1,0.6931471805599453,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,1,5,3,FALSE
24,3.2188758248682006,4.99,1.7900914121273581,19,2.995732273553991,0,1,2018,TRUE,FALSE,FALSE,4,2,3,FALSE
32,3.4965075614664802,1.99,1.095273387402595,100,4.61512051684126,0,1,2018,TRUE,TRUE,FALSE,2,3,3,FALSE
9,2.302585092994046,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,1,1,FALSE
101,4.624972813284271,2.89,1.358409157630355,11,2.4849066497880004,0,1,2018,TRUE,TRUE,FALSE,2,4,3,FALSE
6,1.9459101490553132,0.79,0.5822156198526637,150,5.017279836814924,0,1,2018,TRUE,FALSE,FALSE,2,2,3,FALSE
0,0,4.79,1.7561322915849038,0,0,0,1,2018,TRUE,FALSE,FALSE,1,5,3,FALSE
4,1.6094379124341003,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,2,FALSE
10,2.3978952727983707,14.49,2.740194654428777,1,0.6931471805599453,0,1,2019,TRUE,FALSE,FALSE,5,3,3,FALSE
4,1.6094379124341003,1.49,0.9122827104766162,11,2.4849066497880004,0,1,2018,TRUE,FALSE,FALSE,4,3,3,FALSE
22,3.1354942159291497,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,2,5,3,FALSE
1,0.6931471805599453,2.09,1.128171090909654,0,0,0,1,2018,TRUE,FALSE,FALSE,1,1,2,FALSE
96,4.574710978503383,1.69,0.9895411936137477,7,2.0794415416798357,0,1,2018,TRUE,FALSE,TRUE,4,3,3,FALSE
1,0.6931471805599453,6.19,1.9726911717329554,0,0,0,1,2018,TRUE,FALSE,FALSE,2,4,3,FALSE
16,2.833213344056216,0,0,0,0,0,1,2018,TRUE,TRUE,FALSE,5,6,3,FALSE
70,4.2626798770413155,0.79,0.5822156198526637,5,1.791759469228055,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
2,1.0986122886681098,5.19,1.8229350866965048,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
36,3.6109179126442243,7.19,2.102913897864978,41,3.7376696182833684,0,1,2019,TRUE,FALSE,FALSE,1,1,3,FALSE
13,2.6390573296152584,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
10,2.3978952727983707,3.99,1.6074359097634274,48,3.8918202981106265,0,1,2018,TRUE,FALSE,FALSE,5,2,3,FALSE
421,6.045005314036012,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,3,3,3,FALSE
3,1.3862943611198906,0.79,0.5822156198526637,0,0,0,0,2018,TRUE,FALSE,FALSE,1,2,2,FALSE
1,0.6931471805599453,2.09,1.128171090909654,3,1.3862943611198906,0,1,2018,TRUE,FALSE,FALSE,2,2,2,FALSE
5,1.791759469228055,15.49,2.8027541365715076,19,2.995732273553991,0,1,2018,TRUE,FALSE,FALSE,6,4,3,FALSE
42,3.7612001156935624,1.69,0.9895411936137477,23,3.1780538303479458,0,1,2018,TRUE,FALSE,FALSE,5,1,2,FALSE
15,2.772588722239781,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,1,1,FALSE
8,2.1972245773362196,0,0,4,1.6094379124341003,0,1,2018,TRUE,FALSE,FALSE,8,3,3,FALSE
13,2.6390573296152584,2.09,1.128171090909654,17,2.8903717578961645,0,1,2018,TRUE,TRUE,TRUE,2,2,3,FALSE
16,2.833213344056216,0.79,0.5822156198526637,1581,7.366445148327599,0,1,2018,TRUE,TRUE,FALSE,2,1,3,FALSE
36,3.6109179126442243,11.99,2.5641798306825083,9,2.302585092994046,0,1,2019,TRUE,FALSE,FALSE,11,4,3,FALSE
81,4.406719247264253,1.69,0.9895411936137477,8,2.1972245773362196,0,1,2018,TRUE,TRUE,TRUE,3,1,2,FALSE
30,3.4339872044851463,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,9,3,FALSE
1,0.6931471805599453,4.79,1.7561322915849038,0,0,0,1,2018,TRUE,FALSE,FALSE,1,1,3,FALSE
17,2.8903717578961645,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
158,5.0689042022202315,8.99,2.301584592660462,40,3.713572066704308,0,1,2018,TRUE,FALSE,FALSE,3,4,3,FALSE
6,1.9459101490553132,2.09,1.128171090909654,15,2.772588722239781,0,1,2019,TRUE,FALSE,FALSE,4,2,3,FALSE
1,0.6931471805599453,11.49,2.5249283241374862,27,3.332204510175204,0,1,2018,TRUE,TRUE,TRUE,7,3,3,FALSE
3,1.3862943611198906,5.79,1.9154509415706047,0,0,0,1,2018,TRUE,FALSE,FALSE,2,2,3,FALSE
3,1.3862943611198906,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
8,2.1972245773362196,0.79,0.5822156198526637,7,2.0794415416798357,0,1,2018,TRUE,TRUE,TRUE,6,2,3,FALSE
67,4.219507705176107,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,3,5,3,FALSE
5,1.791759469228055,2.89,1.358409157630355,2,1.0986122886681098,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
15,2.772588722239781,10.29,2.4239173781615704,11,2.4849066497880004,0,1,2018,TRUE,TRUE,FALSE,4,4,3,FALSE
88,4.48863636973214,0,0,14,2.70805020110221,0,0,2018,TRUE,FALSE,FALSE,2,4,3,FALSE
105,4.663439094112067,7.99,2.196112848483529,38,3.6635616461296463,0,1,2018,TRUE,TRUE,FALSE,6,5,3,FALSE
38,3.6635616461296463,10.29,2.4239173781615704,25,3.258096538021482,0,1,2019,TRUE,FALSE,FALSE,11,5,3,FALSE
3,1.3862943611198906,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
9,2.302585092994046,2.09,1.128171090909654,53,3.9889840465642745,0,1,2019,TRUE,TRUE,TRUE,5,5,3,FALSE
2,1.0986122886681098,0,0,0,0,0,0,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
6,1.9459101490553132,4.79,1.7561322915849038,30,3.4339872044851463,0,1,2018,TRUE,FALSE,FALSE,6,4,3,FALSE
6,1.9459101490553132,11.39,2.516889695641051,24,3.2188758248682006,0,1,2018,TRUE,FALSE,FALSE,3,3,3,FALSE
31,3.4657359027997265,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
1,0.6931471805599453,0.79,0.5822156198526637,3,1.3862943611198906,18,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
7,2.0794415416798357,13.99,2.7073833121145063,1,0.6931471805599453,0,1,2018,TRUE,TRUE,FALSE,8,5,3,FALSE
0,0,3.99,1.6074359097634274,11,2.4849066497880004,0,1,2018,TRUE,TRUE,FALSE,2,2,3,FALSE
17,2.8903717578961645,0.79,0.5822156198526637,11,2.4849066497880004,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
1,0.6931471805599453,0.79,0.5822156198526637,5,1.791759469228055,0,1,2018,TRUE,TRUE,FALSE,2,3,3,FALSE
4,1.6094379124341003,3.99,1.6074359097634274,24,3.2188758248682006,0,1,2018,TRUE,FALSE,FALSE,4,2,2,FALSE
22,3.1354942159291497,7.19,2.102913897864978,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
33,3.5263605246161616,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,5,3,3,FALSE
1824,7.509335266016592,0,0,6,1.9459101490553132,0,1,2019,TRUE,TRUE,TRUE,3,4,3,TRUE
3,1.3862943611198906,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
5,1.791759469228055,2.89,1.358409157630355,19,2.995732273553991,0,1,2018,TRUE,TRUE,FALSE,4,3,3,FALSE
46,3.8501476017100584,1.69,0.9895411936137477,4997,8.516793111394898,0,1,2018,TRUE,FALSE,FALSE,8,2,3,FALSE
22,3.1354942159291497,0.79,0.5822156198526637,10,2.3978952727983707,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
282,5.645446897643238,0,0,5,1.791759469228055,0,1,2018,TRUE,FALSE,FALSE,2,4,3,FALSE
1,0.6931471805599453,5.19,1.8229350866965048,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
3,1.3862943611198906,0,0,1,0.6931471805599453,0,1,2018,TRUE,FALSE,FALSE,2,2,2,FALSE
5,1.791759469228055,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,1,5,3,FALSE
10,2.3978952727983707,3.99,1.6074359097634274,7,2.0794415416798357,0,1,2018,TRUE,FALSE,FALSE,3,2,3,FALSE
18,2.9444389791664403,11.39,2.516889695641051,31,3.4657359027997265,0,1,2018,TRUE,TRUE,TRUE,4,2,3,FALSE
4,1.6094379124341003,6.19,1.9726911717329554,17,2.8903717578961645,0,1,2018,TRUE,FALSE,TRUE,3,4,3,FALSE
8,2.1972245773362196,0,0,0,0,0,0,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
5,1.791759469228055,2.09,1.128171090909654,0,0,0,1,2018,TRUE,FALSE,FALSE,2,1,2,FALSE
42,3.7612001156935624,10.29,2.4239173781615704,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
5,1.791759469228055,2.09,1.128171090909654,0,0,0,1,2018,TRUE,TRUE,FALSE,2,2,3,FALSE
34,3.5553480614894135,0.79,0.5822156198526637,1998,7.6004023345004,0,1,2018,TRUE,FALSE,FALSE,3,3,3,FALSE
71,4.276666119016055,3.99,1.6074359097634274,63,4.1588830833596715,0,1,2018,TRUE,FALSE,FALSE,4,1,3,FALSE
6,1.9459101490553132,23.79,3.210440346047099,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,2,FALSE
90,4.51085950651685,0.79,0.5822156198526637,1,0.6931471805599453,0,1,2018,TRUE,TRUE,TRUE,2,1,3,FALSE
5,1.791759469228055,0,0,20,3.044522437723423,0,1,2018,TRUE,FALSE,FALSE,10,2,3,FALSE
52,3.970291913552122,0,0,36,3.6109179126442243,0,1,2018,TRUE,FALSE,FALSE,5,6,3,FALSE
0,0,7.19,2.102913897864978,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,2,FALSE
17,2.8903717578961645,2.09,1.128171090909654,4,1.6094379124341003,0,1,2018,TRUE,FALSE,FALSE,2,1,1,FALSE
299,5.703782474656201,7.19,2.102913897864978,0,0,0,1,2018,TRUE,FALSE,FALSE,3,2,3,FALSE
2,1.0986122886681098,5.19,1.8229350866965048,0,0,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
4,1.6094379124341003,2.89,1.358409157630355,0,0,0,1,2018,TRUE,TRUE,FALSE,1,3,3,FALSE
19,2.995732273553991,0.79,0.5822156198526637,72,4.290459441148391,0,1,2018,TRUE,TRUE,FALSE,2,2,2,FALSE
0,0,2.09,1.128171090909654,0,0,0,1,2018,TRUE,FALSE,FALSE,1,7,3,FALSE
1,0.6931471805599453,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,1,5,3,FALSE
2,1.0986122886681098,5.19,1.8229350866965048,31,3.4657359027997265,0,1,2018,TRUE,TRUE,FALSE,2,2,3,FALSE
17,2.8903717578961645,5.79,1.9154509415706047,25,3.258096538021482,0,1,2018,TRUE,TRUE,FALSE,2,3,3,FALSE
1,0.6931471805599453,5.79,1.9154509415706047,13,2.6390573296152584,0,1,2018,TRUE,TRUE,FALSE,2,2,3,FALSE
10,2.3978952727983707,4.79,1.7561322915849038,13,2.6390573296152584,0,1,2018,TRUE,FALSE,FALSE,5,2,3,FALSE
31,3.4657359027997265,3.99,1.6074359097634274,17,2.8903717578961645,0,1,2018,TRUE,TRUE,TRUE,3,1,3,FALSE
14,2.70805020110221,0.79,0.5822156198526637,47,3.871201010907891,0,1,2018,TRUE,TRUE,TRUE,2,3,3,FALSE
2,1.0986122886681098,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
0,0,15.49,2.8027541365715076,16,2.833213344056216,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
3,1.3862943611198906,2.09,1.128171090909654,1,0.6931471805599453,0,1,2018,TRUE,FALSE,FALSE,6,3,3,FALSE
2,1.0986122886681098,1.69,0.9895411936137477,12,2.5649493574615367,0,1,2018,TRUE,FALSE,FALSE,2,2,3,FALSE
3,1.3862943611198906,0.79,0.5822156198526637,52,3.970291913552122,0,1,2018,TRUE,FALSE,FALSE,2,2,2,FALSE
1,0.6931471805599453,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,5,3,FALSE
2,1.0986122886681098,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,4,2,3,FALSE
6,1.9459101490553132,1.99,1.095273387402595,0,0,0,1,2018,TRUE,TRUE,FALSE,2,1,1,FALSE
3,1.3862943611198906,8.29,2.2289385528257473,7,2.0794415416798357,0,1,2018,TRUE,FALSE,FALSE,8,3,3,FALSE
18,2.9444389791664403,11.39,2.516889695641051,30,3.4339872044851463,0,1,2018,TRUE,FALSE,FALSE,3,4,3,FALSE
10,2.3978952727983707,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
66,4.204692619390966,0,0,20,3.044522437723423,0,1,2018,TRUE,TRUE,FALSE,4,4,3,FALSE
17,2.8903717578961645,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,4,5,3,FALSE
18,2.9444389791664403,0,0,0,0,0,0,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
6,1.9459101490553132,5.19,1.8229350866965048,17,2.8903717578961645,0,1,2018,TRUE,TRUE,FALSE,2,1,3,FALSE
1,0.6931471805599453,4.79,1.7561322915849038,0,0,0,1,2018,TRUE,FALSE,FALSE,4,1,3,FALSE
10,2.3978952727983707,0.79,0.5822156198526637,200,5.303304908059076,0,1,2018,TRUE,TRUE,TRUE,2,2,2,FALSE
2,1.0986122886681098,11.39,2.516889695641051,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
1,0.6931471805599453,5.79,1.9154509415706047,0,0,0,1,2018,TRUE,TRUE,FALSE,1,5,3,FALSE
28,3.367295829986474,2.09,1.128171090909654,3,1.3862943611198906,0,1,2018,TRUE,FALSE,FALSE,3,2,3,FALSE
1,0.6931471805599453,4.79,1.7561322915849038,8,2.1972245773362196,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
13,2.6390573296152584,15.49,2.8027541365715076,0,0,0,1,2019,TRUE,FALSE,FALSE,1,5,3,FALSE
31,3.4657359027997265,0,0,0,0,18,0,2018,TRUE,FALSE,FALSE,1,6,3,FALSE
0,0,5.79,1.9154509415706047,24,3.2188758248682006,0,1,2018,TRUE,TRUE,FALSE,2,2,3,FALSE
942,6.849066282633458,24.99,3.2577118486533987,53,3.9889840465642745,0,1,2018,TRUE,TRUE,TRUE,3,3,3,TRUE
0,0,4.79,1.7561322915849038,0,0,0,1,2018,TRUE,FALSE,TRUE,1,3,3,FALSE
7,2.0794415416798357,46.49,3.8605191625610304,21,3.091042453358316,0,1,2018,TRUE,FALSE,FALSE,1,1,3,FALSE
2,1.0986122886681098,2.09,1.128171090909654,15,2.772588722239781,0,1,2018,TRUE,FALSE,FALSE,7,1,2,FALSE
2,1.0986122886681098,2.89,1.358409157630355,0,0,0,1,2018,TRUE,FALSE,FALSE,1,1,1,FALSE
6,1.9459101490553132,0.79,0.5822156198526637,630,6.447305862541213,0,1,2018,TRUE,TRUE,TRUE,2,3,3,FALSE
12,2.5649493574615367,2.99,1.3837912309017721,9,2.302585092994046,0,1,2018,TRUE,FALSE,FALSE,6,4,3,FALSE
6,1.9459101490553132,2.09,1.128171090909654,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,2,FALSE
432,6.07073772800249,15.49,2.8027541365715076,0,0,0,1,2018,TRUE,FALSE,FALSE,3,2,3,FALSE
2,1.0986122886681098,0.79,0.5822156198526637,26,3.295836866004329,0,1,2018,TRUE,FALSE,FALSE,2,1,3,FALSE
3,1.3862943611198906,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
22,3.1354942159291497,3.99,1.6074359097634274,16,2.833213344056216,0,1,2018,TRUE,TRUE,TRUE,4,2,3,FALSE
15,2.772588722239781,11.39,2.516889695641051,0,0,0,1,2018,TRUE,TRUE,FALSE,2,2,3,FALSE
1,0.6931471805599453,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,1,1,FALSE
10,2.3978952727983707,2.09,1.128171090909654,13,2.6390573296152584,0,1,2018,TRUE,FALSE,FALSE,3,4,3,FALSE
9,2.302585092994046,0.79,0.5822156198526637,39,3.6888794541139363,0,1,2018,TRUE,FALSE,TRUE,2,5,3,FALSE
14,2.70805020110221,4.79,1.7561322915849038,87,4.477336814478207,0,1,2018,TRUE,TRUE,TRUE,4,3,3,FALSE
3,1.3862943611198906,0,0,0,0,0,1,2019,TRUE,FALSE,FALSE,2,4,3,FALSE
3,1.3862943611198906,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
4,1.6094379124341003,3.99,1.6074359097634274,8,2.1972245773362196,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
25,3.258096538021482,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
3,1.3862943611198906,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
24,3.2188758248682006,0,0,0,0,0,1,2018,TRUE,FALSE,FALSE,2,2,3,FALSE
3,1.3862943611198906,4.99,1.7900914121273581,0,0,0,1,2018,TRUE,FALSE,FALSE,1,2,3,FALSE
0,0,7.19,2.102913897864978,37,3.6375861597263857,0,1,2018,TRUE,FALSE,FALSE,1,1,3,FALSE
1,0.6931471805599453,4.79,1.7561322915849038,0,0,0,1,2018,TRUE,FALSE,FALSE,1,5,3,FALSE
8,2.1972245773362196,0.79,0.5822156198526637,91,4.5217885770490405,0,1,2018,TRUE,FALSE,FALSE,2,3,3,FALSE
362,5.8944028342648505,1.69,0.9895411936137477,69,4.248495242049359,18,1,2018,TRUE,FALSE,FALSE,5,3,3,FALSE
8,2.1972245773362196,5.79,1.9154509415706047,11,2.4849066497880004,0,1,2018,TRUE,FALSE,FALSE,7,2,3,FALSE
39,3.6888794541139363,10.99,2.4840729690394228,0,0,0,1,2019,TRUE,FALSE,FALSE,1,5,3,FALSE
8,2.1972245773362196,3.99,1.6074359097634274,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
5,1.791759469228055,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,TRUE,FALSE,1,4,3,FALSE
4,1.6094379124341003,2.09,1.128171090909654,17,2.8903717578961645,0,1,2018,TRUE,TRUE,TRUE,2,2,3,FALSE
4,1.6094379124341003,11.39,2.516889695641051,17,2.8903717578961645,0,1,2019,TRUE,FALSE,FALSE,2,2,3,FALSE
7,2.0794415416798357,8.29,2.2289385528257473,0,0,0,1,2019,TRUE,FALSE,FALSE,3,5,3,FALSE
9,2.302585092994046,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,4,3,FALSE
2,1.0986122886681098,2.09,1.128171090909654,12,2.5649493574615367,0,1,2018,TRUE,FALSE,FALSE,2,4,3,FALSE
9,2.302585092994046,19.49,3.0199369622508083,21,3.091042453358316,0,1,2019,TRUE,FALSE,FALSE,2,3,3,FALSE
16,2.833213344056216,2.09,1.128171090909654,0,0,0,1,2018,TRUE,TRUE,TRUE,1,2,3,FALSE
3,1.3862943611198906,0.79,0.5822156198526637,0,0,0,1,2018,TRUE,FALSE,FALSE,1,3,3,FALSE
4,1.6094379124341003,1.69,0.9895411936137477,0,0,0,1,2018,TRUE,FALSE,FALSE,2,5,3,FALSE
28,3.367295829986474,4.79,1.7561322915849038,15,2.772588722239781,0,1,2018,TRUE,TRUE,TRUE,2,2,3,FALSE
